0,0.0,0.0,-0.3125,-0.140625,-0.5520833333333334,-0.296875,-0.765625,-0.359375,-0.9479166666666666,-0.3958333333333333,-0.3385416666666667,-0.6614583333333334,-0.6145833333333334,-0.6822916666666666,-0.796875,-0.65625,-0.9635416666666666,-0.6354166666666666,-0.2708333333333333,-0.6979166666666666,-0.640625,-0.7395833333333334,-0.828125,-0.6927083333333334,-1.0,-0.6510416666666666,-0.19791666666666666,-0.6927083333333334,-0.5416666666666666,-0.7135416666666666,-0.7604166666666666,-0.6614583333333334,-0.9479166666666666,-0.6041666666666666,-0.16145833333333334,-0.640625,-0.4635416666666667,-0.6302083333333334,-0.6458333333333334,-0.609375,-0.8072916666666666,-0.5729166666666666
0,0.0,0.0,-0.3147208121827411,-0.1319796954314721,-0.5431472081218274,-0.28426395939086296,-0.751269035532995,-0.34517766497461927,-0.934010152284264,-0.38071065989847713,-0.350253807106599,-0.649746192893401,-0.6192893401015228,-0.649746192893401,-0.7969543147208121,-0.6142131979695431,-0.9593908629441624,-0.583756345177665,-0.28426395939086296,-0.6852791878172588,-0.649746192893401,-0.6954314720812182,-0.8324873096446701,-0.6446700507614214,-1.0,-0.5989847715736041,-0.2182741116751269,-0.6802030456852792,-0.5685279187817259,-0.6802030456852792,-0.7817258883248731,-0.6345177664974619,-0.9593908629441624,-0.5786802030456852,-0.18781725888324874,-0.6294416243654822,-0.4873096446700508,-0.6091370558375635,-0.6649746192893401,-0.5939086294416244,-0.8223350253807107,-0.5634517766497462
0,0.0,0.0,-0.3010204081632653,-0.10714285714285714,-0.5408163265306123,-0.23469387755102042,-0.7397959183673469,-0.27040816326530615,-0.923469387755102,-0.2857142857142857,-0.39285714285714285,-0.576530612244898,-0.6428571428571429,-0.5867346938775511,-0.8112244897959183,-0.5561224489795918,-0.9693877551020408,-0.5255102040816326,-0.336734693877551,-0.6173469387755102,-0.6530612244897959,-0.6275510204081632,-0.826530612244898,-0.5918367346938775,-1.0,-0.5561224489795918,-0.27040816326530615,-0.6275510204081632,-0.576530612244898,-0.6275510204081632,-0.7704081632653061,-0.5867346938775511,-0.9489795918367347,-0.5408163265306123,-0.22448979591836735,-0.5918367346938775,-0.49489795918367346,-0.5867346938775511,-0.6632653061224489,-0.5663265306122449,-0.8163265306122449,-0.5408163265306123
0,0.0,0.0,-0.26424870466321243,-0.06217616580310881,-0.533678756476684,-0.19689119170984457,-0.7357512953367875,-0.22279792746113988,-0.9222797927461139,-0.21243523316062177,-0.41450777202072536,-0.5284974093264249,-0.6476683937823834,-0.5440414507772021,-0.8134715025906736,-0.5233160621761658,-0.9637305699481865,-0.49740932642487046,-0.3471502590673575,-0.5854922279792746,-0.6424870466321243,-0.6062176165803109,-0.8186528497409327,-0.5751295336787565,-1.0,-0.533678756476684,-0.26424870466321243,-0.5958549222797928,-0.5595854922279793,-0.616580310880829,-0.7564766839378239,-0.5751295336787565,-0.9481865284974094,-0.533678756476684,-0.19689119170984457,-0.5544041450777202,-0.48704663212435234,-0.5595854922279793,-0.6580310880829016,-0.5440414507772021,-0.8082901554404145,-0.5284974093264249
0,0.0,0.0,-0.25906735751295334,-0.05699481865284974,-0.5440414507772021,-0.18652849740932642,-0.7461139896373057,-0.22797927461139897,-0.9378238341968912,-0.21761658031088082,-0.44041450777202074,-0.5284974093264249,-0.6683937823834197,-0.5492227979274611,-0.8290155440414507,-0.533678756476684,-0.9740932642487047,-0.5181347150259067,-0.36787564766839376,-0.5854922279792746,-0.6476683937823834,-0.616580310880829,-0.8186528497409327,-0.5854922279792746,-1.0,-0.5440414507772021,-0.27461139896373055,-0.6010362694300518,-0.5699481865284974,-0.6217616580310881,-0.7616580310880829,-0.5906735751295337,-0.9585492227979274,-0.5492227979274611,-0.20207253886010362,-0.5647668393782384,-0.49222797927461137,-0.5751295336787565,-0.6632124352331606,-0.5595854922279793,-0.8186528497409327,-0.5440414507772021
0,0.0,0.0,-0.27184466019417475,-0.05825242718446602,-0.5436893203883495,-0.1796116504854369,-0.7378640776699029,-0.2087378640776699,-0.9223300970873787,-0.19902912621359223,-0.441747572815534,-0.5145631067961165,-0.6699029126213593,-0.5242718446601942,-0.8252427184466019,-0.5048543689320388,-0.970873786407767,-0.48058252427184467,-0.3737864077669903,-0.5679611650485437,-0.6650485436893204,-0.5922330097087378,-0.8349514563106796,-0.5533980582524272,-1.0,-0.5048543689320388,-0.2912621359223301,-0.5825242718446602,-0.5825242718446602,-0.6067961165048543,-0.7766990291262136,-0.5679611650485437,-0.9611650485436893,-0.5242718446601942,-0.22330097087378642,-0.5436893203883495,-0.5048543689320388,-0.5533980582524272,-0.6699029126213593,-0.529126213592233,-0.8203883495145631,-0.5097087378640777
0,0.0,0.0,-0.24870466321243523,-0.08290155440414508,-0.5077720207253886,-0.23316062176165803,-0.7202072538860104,-0.2849740932642487,-0.9222797927461139,-0.3005181347150259,-0.42487046632124353,-0.5647668393782384,-0.6683937823834197,-0.5958549222797928,-0.8393782383419689,-0.5906735751295337,-1.0,-0.5803108808290155,-0.33678756476683935,-0.6269430051813472,-0.6217616580310881,-0.6787564766839378,-0.7979274611398963,-0.6632124352331606,-0.9792746113989638,-0.6424870466321243,-0.21761658031088082,-0.6424870466321243,-0.48186528497409326,-0.7150259067357513,-0.6787564766839378,-0.7046632124352331,-0.8652849740932642,-0.6839378238341969,-0.08808290155440414,-0.616580310880829,-0.3316062176165803,-0.6373056994818653,-0.5025906735751295,-0.6321243523316062,-0.6632124352331606,-0.6269430051813472
0,0.0,0.0,-0.26595744680851063,-0.09574468085106383,-0.5212765957446809,-0.24468085106382978,-0.7393617021276596,-0.2978723404255319,-0.9361702127659575,-0.31382978723404253,-0.425531914893617,-0.574468085106383,-0.6702127659574468,-0.6170212765957447,-0.8404255319148937,-0.6117021276595744,-1.0,-0.5904255319148937,-0.3351063829787234,-0.6382978723404256,-0.6170212765957447,-0.6968085106382979,-0.7978723404255319,-0.6861702127659575,-0.973404255319149,-0.6648936170212766,-0.2127659574468085,-0.6542553191489362,-0.46808510638297873,-0.7340425531914894,-0.6702127659574468,-0.7287234042553191,-0.8563829787234043,-0.7074468085106383,-0.0797872340425532,-0.6223404255319149,-0.3191489361702128,-0.648936170212766,-0.4946808510638298,-0.6436170212765957,-0.6542553191489362,-0.6382978723404256
0,0.0,0.0,-0.25842696629213485,-0.09550561797752809,-0.5168539325842697,-0.25280898876404495,-0.7303370786516854,-0.3146067415730337,-0.9213483146067416,-0.34831460674157305,-0.43258426966292135,-0.5898876404494382,-0.6741573033707865,-0.6685393258426966,-0.8426966292134831,-0.6629213483146067,-1.0,-0.6348314606741573,-0.33146067415730335,-0.6460674157303371,-0.601123595505618,-0.7471910112359551,-0.7808988764044944,-0.7415730337078652,-0.9550561797752809,-0.7134831460674157,-0.20224719101123595,-0.6573033707865169,-0.449438202247191,-0.7696629213483146,-0.651685393258427,-0.7752808988764045,-0.8370786516853933,-0.7415730337078652,-0.06741573033707865,-0.6292134831460674,-0.29775280898876405,-0.6797752808988764,-0.46629213483146065,-0.6853932584269663,-0.6235955056179775,-0.6741573033707865
0,0.0,0.0,-0.25268817204301075,-0.08602150537634409,-0.5,-0.23655913978494625,-0.6989247311827957,-0.3010752688172043,-0.8817204301075269,-0.3333333333333333,-0.41935483870967744,-0.5645161290322581,-0.6612903225806451,-0.6236559139784946,-0.8387096774193549,-0.6129032258064516,-1.0,-0.5806451612903226,-0.3279569892473118,-0.6236559139784946,-0.6075268817204301,-0.6935483870967742,-0.7903225806451613,-0.6774193548387096,-0.956989247311828,-0.6397849462365591,-0.20967741935483872,-0.6344086021505376,-0.4731182795698925,-0.7311827956989247,-0.6666666666666666,-0.7150537634408602,-0.8440860215053764,-0.6720430107526881,-0.08064516129032258,-0.6075268817204301,-0.3172043010752688,-0.6344086021505376,-0.4838709677419355,-0.6290322580645161,-0.6344086021505376,-0.6129032258064516
